practice_accuracy,practice_frequency,recency
0.5,0.002510760401721664,6.618535566907048e-06
1.0,0.001793400286944046,6.618535566907048e-06
1.0,0.003945480631276901,6.618535566907048e-06
0.6666666666666666,0.002152080344332855,6.618535566907048e-06
0.6666666666666666,0.001793400286944046,6.618535566907048e-06
1.0,0.002152080344332855,4.159189017455248e-06
1.0,0.0014347202295552368,4.159189017455248e-06
1.0,0.0010760401721664275,6.618535566907048e-06
1.0,0.002510760401721664,0.013125894203034465
1.0,0.003945480631276901,0.013125894203034465
1.0,0.0007173601147776184,0.00728407814342193
1.0,0.001793400286944046,0.013125894203034465
1.0,0.0010760401721664275,0.013125894203034465
1.0,0.0003586800573888092,0.012416372723517621
1.0,0.002152080344332855,0.013136418759591678
1.0,0.0014347202295552368,0.009955796500791095
1.0,0.002510760401721664,0.013141916122466922
1.0,0.002152080344332855,0.01238317154510002
1.0,0.0014347202295552368,0.00728407814342193
1.0,0.0007173601147776184,0.010010155292906185
1.0,0.0032281205164992827,0.01195958526881797
1.0,0.001793400286944046,0.013136418759591678
1.0,0.002510760401721664,0.013125894203034465
1.0,0.0014347202295552368,0.013136418759591678
1.0,0.003945480631276901,0.013136418759591678
0.0,0.005738880918220947,0.013125894203034465
1.0,0.0007173601147776184,0.013136418759591678
1.0,0.0007173601147776184,0.013136418759591678
1.0,0.00430416068866571,0.00728407814342193
1.0,0.0014347202295552368,0.013136418759591678
1.0,0.0003586800573888092,0.01309471836883406
1.0,0.0007173601147776184,0.01989716242403467
1.0,0.006456241032998565,0.013141916122466922
1.0,0.0014347202295552368,0.013125894203034465
1.0,0.0010760401721664275,0.013136418759591678
1.0,0.0014347202295552368,0.013136418759591678
1.0,0.0007173601147776184,0.01987220728992994
1.0,0.0032281205164992827,0.013141916122466922
1.0,0.001793400286944046,0.013136418759591678
1.0,0.002152080344332855,0.013125894203034465
1.0,0.0007173601147776184,0.01242762061729526
1.0,0.003586800573888092,0.013125894203034465
0.0,0.003586800573888092,0.013125894203034465
1.0,0.0014347202295552368,0.013136418759591678
1.0,0.003945480631276901,0.013136418759591678
1.0,0.0010760401721664275,0.00728407814342193
1.0,0.0032281205164992827,0.01195958526881797
1.0,0.002152080344332855,0.013125894203034465
1.0,0.0014347202295552368,0.013136418759591678
1.0,0.0028694404591104736,0.00728407814342193
1.0,0.0010760401721664275,0.013141916122466922
1.0,0.0003586800573888092,0.013071860912668569
1.0,0.001793400286944046,0.005867169029188502
1.0,0.0032281205164992827,0.005867169029188502
1.0,0.005380200860832138,0.005867169029188502
1.0,0.005380200860832138,0.005867169029188502
1.0,0.0028694404591104736,0.005867169029188502
1.0,0.003586800573888092,0.005867169029188502
1.0,0.0028694404591104736,0.005867169029188502
1.0,0.002152080344332855,0.005867169029188502
1.0,0.00430416068866571,0.005867169029188502
0.5,0.0028694404591104736,2.000027414480654e-05
1.0,0.0014347202295552368,2.000027414480654e-05
0.6666666666666666,0.001793400286944046,2.000027414480654e-05
1.0,0.001793400286944046,2.000027414480654e-05
0.6666666666666666,0.0032281205164992827,2.000027414480654e-05
1.0,0.001793400286944046,2.000027414480654e-05
1.0,0.002152080344332855,2.000027414480654e-05
0.75,0.002510760401721664,2.000027414480654e-05
1.0,0.001793400286944046,2.000027414480654e-05
0.5,0.0032281205164992827,2.000027414480654e-05
1.0,0.0010760401721664275,2.000027414480654e-05
1.0,0.0028694404591104736,2.000027414480654e-05
1.0,0.002152080344332855,2.000027414480654e-05
1.0,0.002152080344332855,2.000027414480654e-05
0.5,0.001793400286944046,2.000027414480654e-05
1.0,0.002152080344332855,2.000027414480654e-05
0.8333333333333334,0.004662840746054519,2.000027414480654e-05
0.75,0.0010760401721664275,0.0011398347919488662
0.8333333333333334,0.0068149210903873745,2.000027414480654e-05
1.0,0.001793400286944046,0.0011275380592016071
1.0,0.0028694404591104736,2.000027414480654e-05
0.0,0.5111190817790531,0.024099028337495113
1.0,0.07173601147776183,0.030811091407003374
1.0,0.0821377331420373,0.03080563021098915
0.0,0.08034433285509325,0.03080563021098915
1.0,0.16284074605451937,0.024095917987447278
1.0,0.3048780487804878,6.076032651586797e-06
0.0,0.29591104734576756,1.6998424680034492e-06
1.0,0.0390961262553802,0.03080563021098915
1.0,0.368364418938307,1.6998424680034492e-06
0.0,0.06527977044476327,0.03080563021098915
0.0,0.07173601147776183,0.02409114396179246
1.0,0.19225251076040173,0.024095917987447278
0.0,0.6323529411764706,1.6998424680034492e-06
0.0,0.23457675753228122,0.024108612555665772
0.6666666666666666,0.0,0.002343684927905522
0.5,0.0003586800573888092,0.002343684927905522
1.0,0.0007173601147776184,0.002343684927905522
1.0,0.0010760401721664275,0.002343684927905522
1.0,0.03802008608321377,0.002343684927905522
1.0,0.0003586800573888092,0.002343684927905522
1.0,0.0007173601147776184,0.002343684927905522
1.0,0.0007173601147776184,0.006521789213674936
0.0,0.002152080344332855,0.006521789213674936
1.0,0.002152080344332855,0.006521789213674936
1.0,0.0010760401721664275,0.006521789213674936
1.0,0.002152080344332855,0.006521789213674936
1.0,0.0010760401721664275,0.006521789213674936
1.0,0.002510760401721664,0.006521789213674936
1.0,0.005021520803443328,7.233372204269997e-06
1.0,0.0068149210903873745,0.0158809048413358
1.0,0.0032281205164992827,0.00010647523884685436
1.0,0.005380200860832138,7.233372204269997e-06
1.0,0.004662840746054519,7.233372204269997e-06
1.0,0.01327116212338594,7.233372204269997e-06
1.0,0.002510760401721664,7.233372204269997e-06
1.0,0.00430416068866571,7.233372204269997e-06
1.0,0.018651362984218076,0.00010647523884685436
1.0,0.0068149210903873745,7.233372204269997e-06
1.0,0.00430416068866571,0.00010112254341569456
1.0,0.003945480631276901,7.233372204269997e-06
1.0,0.002510760401721664,7.233372204269997e-06
1.0,0.010043041606886656,0.00013168354097873528
1.0,0.003945480631276901,7.233372204269997e-06
1.0,0.027977044476327116,7.233372204269997e-06
1.0,0.005380200860832138,7.233372204269997e-06
1.0,0.021520803443328552,0.00010112254341569456
1.0,0.005021520803443328,0.00010647523884685436
1.0,0.005021520803443328,7.233372204269997e-06
1.0,0.00430416068866571,7.233372204269997e-06
1.0,0.003945480631276901,7.233372204269997e-06
1.0,0.006097560975609756,7.233372204269997e-06
1.0,0.007532281205164993,7.233372204269997e-06
1.0,0.0003586800573888092,1.5768751405308592e-05
1.0,0.0007173601147776184,1.5768751405308592e-05
1.0,0.0007173601147776184,1.5768751405308592e-05
1.0,0.0007173601147776184,1.5768751405308592e-05
1.0,0.0003586800573888092,1.5768751405308592e-05
1.0,0.0007173601147776184,1.5768751405308592e-05
0.5,0.0003586800573888092,1.5768751405308592e-05
1.0,0.02690100430416069,0.016232772232212513
1.0,0.001793400286944046,0.0030005836246363017
0.5,0.0010760401721664275,0.006124677079660514
1.0,0.0010760401721664275,0.0030005836246363017
1.0,0.0010760401721664275,0.0030005836246363017
1.0,0.001793400286944046,0.05632453334532144
1.0,0.012195121951219513,0.016232772232212513
1.0,0.0010760401721664275,0.006146485696856387
0.5,0.0007173601147776184,0.006146485696856387
1.0,0.003945480631276901,0.0030005836246363017
1.0,0.009684361549497847,0.0162854311818596
1.0,0.015423242467718794,0.0061934302824620995
1.0,0.0010760401721664275,0.006124677079660514
1.0,0.0007173601147776184,0.0030005836246363017
1.0,0.013988522238163558,0.016232772232212513
1.0,0.0007173601147776184,0.006146485696856387
1.0,0.0007173601147776184,6.727036149971097e-06
1.0,0.0007173601147776184,6.727036149971097e-06
1.0,0.0007173601147776184,6.727036149971097e-06
1.0,0.0014347202295552368,6.727036149971097e-06
1.0,0.0010760401721664275,6.727036149971097e-06
1.0,0.003945480631276901,6.727036149971097e-06
1.0,0.001793400286944046,6.727036149971097e-06
1.0,0.0003586800573888092,6.727036149971097e-06
0.0,0.0007173601147776184,6.727036149971097e-06
1.0,0.0010760401721664275,6.727036149971097e-06
1.0,0.0010760401721664275,6.727036149971097e-06
1.0,0.004662840746054519,6.727036149971097e-06
1.0,0.0014347202295552368,6.727036149971097e-06
1.0,0.0007173601147776184,6.727036149971097e-06
1.0,0.0007173601147776184,6.727036149971097e-06
1.0,0.0007173601147776184,6.727036149971097e-06
1.0,0.006097560975609756,6.727036149971097e-06
1.0,0.0003586800573888092,6.727036149971097e-06
0.75,0.0028694404591104736,0.012499954339337961
1.0,0.0010760401721664275,0.012499954339337961
1.0,0.002152080344332855,0.012499954339337961
0.5,0.0014347202295552368,0.012499954339337961
1.0,0.0,0.012499954339337961
1.0,0.0003586800573888092,0.012499954339337961
0.75,0.0014347202295552368,0.012499954339337961
1.0,0.0007173601147776184,0.012499954339337961
1.0,0.0,0.012499954339337961
1.0,0.0032281205164992827,0.14099271017132567
1.0,0.0007173601147776184,0.021922217306342102
1.0,0.001793400286944046,0.02189993851995295
1.0,0.002510760401721664,0.02189993851995295
1.0,0.0003586800573888092,0.03890093104711996
1.0,0.0010760401721664275,0.021922217306342102
1.0,0.002510760401721664,0.02189993851995295
1.0,0.002510760401721664,0.02189993851995295
1.0,0.002152080344332855,0.021908039896821732
1.0,0.001793400286944046,0.021922217306342102
1.0,0.010401721664275465,0.021922217306342102
1.0,0.001793400286944046,0.021908039896821732
1.0,0.0014347202295552368,0.021908039896821732
1.0,0.0007173601147776184,0.03890093104711996
1.0,0.002152080344332855,0.02189993851995295
1.0,0.0032281205164992827,0.02189993851995295
1.0,0.001793400286944046,0.02193158452334663
1.0,0.0014347202295552368,0.021908039896821732
1.0,0.001793400286944046,0.02189993851995295
0.0,0.0010760401721664275,0.021908039896821732
1.0,0.0010760401721664275,0.021943157918873465
1.0,0.010760401721664276,0.021922217306342102
1.0,0.0010760401721664275,0.021908039896821732
1.0,0.0010760401721664275,0.02189993851995295
1.0,0.0014347202295552368,0.021922217306342102
1.0,0.001793400286944046,0.02189993851995295
1.0,0.001793400286944046,0.02189993851995295
1.0,0.0014347202295552368,0.02189993851995295
1.0,0.0032281205164992827,0.021922217306342102
1.0,0.0003586800573888092,0.03564877073721915
1.0,0.0003586800573888092,0.0028626432167008727
1.0,0.0007173601147776184,0.0028626432167008727
1.0,0.0,0.0028626432167008727
1.0,0.0,0.0028626432167008727
1.0,0.0,0.0028626432167008727
1.0,0.0,0.0028626432167008727
1.0,0.0,0.0028626432167008727
1.0,0.0028694404591104736,5.967532068522748e-06
1.0,0.001793400286944046,2.097677939238299e-06
1.0,0.002152080344332855,3.6528529631563487e-06
0.0,0.005380200860832138,2.097677939238299e-06
1.0,0.003586800573888092,2.097677939238299e-06
1.0,0.3002152080344333,2.1772450334852692e-05
1.0,0.003586800573888092,0.0311960153088536
0.5,0.014347202295552367,0.031182778237719786
1.0,0.03048780487804878,0.012442485197175035
0.0,0.03335724533715925,0.012522124625144048
1.0,0.0,0.0311960153088536
1.0,0.3020086083213773,1.1067059472533095e-05
1.0,0.011836441893830704,0.031182778237719786
1.0,0.46736011477761835,1.1067059472533095e-05
1.0,0.0,0.009370074186550333
1.0,0.2779770444763271,0.003052012901008661
1.0,0.05703012912482066,0.012553083458178323
1.0,0.005021520803443328,0.0311960153088536
1.0,0.024031563845050216,1.1067059472533095e-05
1.0,0.1402439024390244,4.068771864901873e-05
0.5,0.0,0.024981861415026268
0.0,0.05954088952654232,1.1067059472533095e-05
1.0,0.9949784791965567,1.1067059472533095e-05
1.0,0.01327116212338594,0.0311960153088536
1.0,0.23959827833572453,1.1067059472533095e-05
1.0,0.6025824964131994,0.003103369843658978
0.75,0.015423242467718794,0.031182778237719786
1.0,0.7733142037302726,1.1067059472533095e-05
1.0,0.09576757532281205,1.1067059472533095e-05
1.0,0.013988522238163558,0.0311960153088536
1.0,0.09576757532281205,1.1067059472533095e-05
1.0,0.13127690100430417,0.0030625012907048526
1.0,0.03443328550932568,0.003105720689625366
1.0,0.04949784791965567,0.003193063658991926
1.0,0.025466284074605453,0.009424215977499293
1.0,0.032281205164992825,1.1067059472533095e-05
1.0,0.012553802008608322,0.0311960153088536
1.0,0.10222381635581061,2.665497657273494e-05
1.0,0.5986370157819225,1.1067059472533095e-05
1.0,0.01327116212338594,0.0311960153088536
1.0,0.17216642754662842,3.7541201740161284e-05
1.0,0.02618364418938307,0.0032235884896939454
1.0,0.8418220946915351,1.1067059472533095e-05
0.6666666666666666,0.014705882352941176,0.0311960153088536
1.0,0.06384505021520803,0.003113894400216191
0.5,0.0,0.00025428919984111175
0.0,0.003945480631276901,0.000341017332570309
0.0,0.0032281205164992827,0.000341017332570309
1.0,0.023314203730272598,1.4864579879774844e-05
1.0,0.06492109038737447,7.124871621205947e-06
1.0,0.03012912482065997,1.4864579879774844e-05
1.0,0.03335724533715925,7.124871621205947e-06
0.0,0.01685796269727403,7.124871621205947e-06
0.5,0.021520803443328552,7.124871621205947e-06
1.0,0.05200860832137733,7.124871621205947e-06
1.0,0.028694404591104734,9.146599152299411e-05
1.0,0.014347202295552367,7.124871621205947e-06
1.0,0.010043041606886656,0.000123799165276081
1.0,0.01757532281205165,7.124871621205947e-06
1.0,0.00824964131994261,7.124871621205947e-06
1.0,0.02618364418938307,7.830125411122271e-05
1.0,0.01327116212338594,7.124871621205947e-06
0.0,0.08464849354375897,7.124871621205947e-06
1.0,0.035868005738880916,7.124871621205947e-06
0.0,0.024031563845050216,7.124871621205947e-06
1.0,0.054878048780487805,7.124871621205947e-06
1.0,0.07388809182209469,7.124871621205947e-06
1.0,0.06025824964131994,7.124871621205947e-06
1.0,0.015781922525107604,9.146599152299411e-05
1.0,0.06133428981348637,7.124871621205947e-06
1.0,0.07890961262553801,7.124871621205947e-06
1.0,0.02654232424677188,0.0004498072505225298
1.0,0.012553802008608322,7.124871621205947e-06
0.6666666666666666,0.054519368723098996,7.124871621205947e-06
1.0,0.05559540889526542,7.124871621205947e-06
1.0,0.101506456241033,7.124871621205947e-06
0.6666666666666666,0.06743185078909612,7.124871621205947e-06
1.0,0.03766140602582496,7.124871621205947e-06
1.0,0.05308464849354376,7.124871621205947e-06
0.5,0.04124820659971305,7.124871621205947e-06
0.0,0.04160688665710186,7.124871621205947e-06
1.0,0.013988522238163558,1.4864579879774844e-05
0.5,0.03873744619799139,1.4864579879774844e-05
1.0,0.12804878048780488,7.124871621205947e-06
1.0,0.02654232424677188,7.124871621205947e-06
1.0,0.012553802008608322,7.124871621205947e-06
1.0,0.002510760401721664,5.859031485458698e-06
1.0,0.005021520803443328,5.859031485458698e-06
1.0,0.0007173601147776184,0.0906003377044481
1.0,0.002152080344332855,5.859031485458698e-06
1.0,0.0014347202295552368,5.859031485458698e-06
1.0,0.0032281205164992827,5.859031485458698e-06
0.5,0.007173601147776184,5.859031485458698e-06
1.0,0.002152080344332855,5.859031485458698e-06
0.5,0.006456241032998565,5.859031485458698e-06
1.0,0.003945480631276901,5.859031485458698e-06
1.0,0.001793400286944046,0.012780790015168743
1.0,0.003586800573888092,5.859031485458698e-06
1.0,0.003586800573888092,5.859031485458698e-06
1.0,0.0010760401721664275,0.012798439443347163
0.5,0.00430416068866571,5.859031485458698e-06
1.0,0.001793400286944046,0.012780790015168743
1.0,0.0014347202295552368,5.859031485458698e-06
1.0,0.0010760401721664275,5.859031485458698e-06
1.0,0.003586800573888092,5.859031485458698e-06
1.0,0.0032281205164992827,5.859031485458698e-06
1.0,0.0014347202295552368,0.012780790015168743
1.0,0.0014347202295552368,5.859031485458698e-06
1.0,0.0010760401721664275,5.859031485458698e-06
1.0,0.0010760401721664275,0.012780790015168743
1.0,0.0032281205164992827,0.09062731818277003
1.0,0.003945480631276901,5.859031485458698e-06
1.0,0.003945480631276901,5.859031485458698e-06
0.5,0.006456241032998565,5.859031485458698e-06
0.6666666666666666,0.006456241032998565,5.859031485458698e-06
0.6666666666666666,0.00430416068866571,5.859031485458698e-06
1.0,0.0028694404591104736,5.859031485458698e-06
1.0,0.002510760401721664,0.0019270065220785486
1.0,0.004662840746054519,0.02077572781196531
0.0,0.00430416068866571,0.0019378565803849536
1.0,0.003586800573888092,0.023862207731527314
1.0,0.008967001434720229,9.150215838401546e-06
1.0,0.003586800573888092,4.991026820946298e-06
1.0,0.0028694404591104736,0.0019378565803849536
1.0,0.0032281205164992827,0.0019270065220785486
1.0,0.001793400286944046,0.0019378565803849536
1.0,0.003586800573888092,0.0019212198243151325
1.0,0.01291248206599713,1.3526406021984894e-05
1.0,0.002510760401721664,0.0019450176188671809
1.0,0.002510760401721664,0.020757789048898717
1.0,0.00430416068866571,1.3526406021984894e-05
1.0,0.005021520803443328,9.150215838401546e-06
0.0,0.003586800573888092,0.02079185823198083
1.0,0.007532281205164993,0.03161826341127786
0.0,0.0028694404591104736,0.009419007949512219
0.0,0.01649928263988522,4.991026820946298e-06
1.0,0.002510760401721664,0.0019450176188671809
1.0,0.002510760401721664,0.0020095754657902904
1.0,0.003586800573888092,0.0019212198243151325
1.0,0.005021520803443328,9.150215838401546e-06
1.0,0.006097560975609756,9.150215838401546e-06
1.0,0.015423242467718794,0.020804010297284004
1.0,0.002152080344332855,0.0019212198243151325
1.0,0.0032281205164992827,1.3526406021984894e-05
1.0,0.009684361549497847,4.991026820946298e-06
1.0,0.0028694404591104736,1.4285910103433244e-05
0.6666666666666666,0.006097560975609756,1.4285910103433244e-05
1.0,0.005021520803443328,1.4285910103433244e-05
1.0,0.005380200860832138,1.4285910103433244e-05
1.0,0.005738880918220947,1.4285910103433244e-05
0.5,0.005738880918220947,1.4285910103433244e-05
1.0,0.004662840746054519,1.4285910103433244e-05
0.0,0.0007173601147776184,0.7588287738193591
1.0,0.0007173601147776184,0.7588287738193591
1.0,0.0014347202295552368,1.7649428178418794e-05
1.0,0.0007173601147776184,0.7588063865323869
1.0,0.0032281205164992827,0.7589023372146765
1.0,0.0007173601147776184,0.7588600943210035
1.0,0.0010760401721664275,0.8930464905829993
1.0,0.0007173601147776184,8.065210007761047e-06
1.0,0.0,8.065210007761047e-06
1.0,0.0003586800573888092,8.065210007761047e-06
1.0,0.0003586800573888092,8.065210007761047e-06
1.0,0.0003586800573888092,8.065210007761047e-06
1.0,0.0,8.065210007761047e-06
1.0,0.0007173601147776184,8.065210007761047e-06
0.5,0.0003586800573888092,8.065210007761047e-06
1.0,0.006456241032998565,0.010256379282739536
1.0,0.003945480631276901,3.374368133291954e-05
1.0,0.003586800573888092,0.010256379282739536
1.0,0.003945480631276901,0.003085358746870346
1.0,0.0032281205164992827,0.010249290577979351
1.0,0.006456241032998565,1.790259620556824e-05
1.0,0.012553802008608322,0.007163859497386962
1.0,0.00860832137733142,7.233372204269997e-06
1.0,0.004662840746054519,0.010249290577979351
1.0,0.0032281205164992827,0.010256379282739536
1.0,0.013988522238163558,0.003060258945321529
1.0,0.04985652797704448,3.374368133291954e-05
1.0,0.003945480631276901,0.010249290577979351
1.0,0.009684361549497847,0.003085358746870346
1.0,0.028335724533715925,1.790259620556824e-05
1.0,0.009684361549497847,0.003085358746870346
1.0,0.003586800573888092,7.233372204269997e-06
1.0,0.005021520803443328,0.010249290577979351
1.0,0.003586800573888092,0.010249290577979351
1.0,0.06061692969870875,7.233372204269997e-06
1.0,0.004662840746054519,0.003072447177485724
0.0,0.007532281205164993,4.224289367293678e-05
1.0,0.003586800573888092,0.012117453617176163
0.5,0.010401721664275465,4.224289367293678e-05
1.0,0.002510760401721664,0.012117453617176163
1.0,0.002510760401721664,0.01222371185485689
0.0,0.005380200860832138,4.224289367293678e-05
0.0,0.007532281205164993,1.7721761900461493e-06
1.0,0.002510760401721664,0.01222371185485689
1.0,0.002152080344332855,0.01222371185485689
0.0,0.0068149210903873745,0.012117453617176163
0.0,0.002152080344332855,0.01222371185485689
1.0,0.0007173601147776184,0.011932062287580723
1.0,0.0007173601147776184,0.011932062287580723
1.0,0.0007173601147776184,0.011932062287580723
1.0,0.0003586800573888092,0.011932062287580723
1.0,0.0007173601147776184,0.011932062287580723
1.0,0.0003586800573888092,0.011932062287580723
1.0,0.0010760401721664275,0.011932062287580723
1.0,0.0007173601147776184,0.011932062287580723
1.0,0.002510760401721664,0.008684856837639835
1.0,0.0014347202295552368,0.008684856837639835
1.0,0.001793400286944046,0.0067265659807778195
1.0,0.0003586800573888092,0.006713111908477878
1.0,0.0003586800573888092,0.006713111908477878
1.0,0.002152080344332855,0.006720345280682148
0.0,0.002510760401721664,0.0067265659807778195
1.0,0.0007173601147776184,0.006713111908477878
1.0,0.0014347202295552368,0.0067265659807778195
1.0,0.0014347202295552368,0.006720345280682148
1.0,0.0010760401721664275,0.006720345280682148
1.0,0.0003586800573888092,0.006713111908477878
1.0,0.00430416068866571,0.008684856837639835
1.0,0.0032281205164992827,0.0067265659807778195
1.0,0.0003586800573888092,0.006713111908477878
1.0,0.001793400286944046,0.008692922047647596
1.0,0.0010760401721664275,0.008684856837639835
1.0,0.0003586800573888092,0.006713111908477878
1.0,0.003945480631276901,0.008692922047647596
1.0,0.0007173601147776184,0.006713111908477878
1.0,0.0007173601147776184,0.006720345280682148
0.0,0.002152080344332855,0.0067265659807778195
1.0,0.0003586800573888092,0.006713111908477878
1.0,0.0010760401721664275,0.006720345280682148
1.0,0.0028694404591104736,0.008684856837639835
1.0,0.001793400286944046,0.008684856837639835
1.0,0.0003586800573888092,0.006713111908477878
1.0,0.001793400286944046,0.0067265659807778195
1.0,0.0014347202295552368,0.008692922047647596
1.0,0.00430416068866571,0.0067265659807778195
0.8,0.0028694404591104736,0.03379659345059377
1.0,0.002152080344332855,0.03379659345059377
0.8,0.0010760401721664275,0.05231861948487467
1.0,0.0007173601147776184,0.05231861948487467
0.8571428571428571,0.0014347202295552368,0.05231861948487467
1.0,0.005380200860832138,0.03379659345059377
1.0,0.002152080344332855,0.05231861948487467
1.0,0.0007173601147776184,0.012442015027981758
1.0,0.002152080344332855,1.3779574049134345e-05
1.0,0.001793400286944046,7.595040814483497e-06
0.0,0.002152080344332855,1.3779574049134345e-05
1.0,0.0014347202295552368,7.595040814483497e-06
1.0,0.002510760401721664,7.595040814483497e-06
1.0,0.0028694404591104736,1.3779574049134345e-05
1.0,0.001793400286944046,7.595040814483497e-06
0.0,0.002152080344332855,7.595040814483497e-06
1.0,0.0014347202295552368,0.009408664227260114
1.0,0.001793400286944046,0.003881463691672302
1.0,0.010760401721664276,2.1157613697489742e-05
0.6666666666666666,0.0010760401721664275,0.009408664227260114
1.0,0.0010760401721664275,0.009408664227260114
1.0,0.002152080344332855,0.0038771960020717823
1.0,0.0007173601147776184,0.0038771960020717823
1.0,0.0010760401721664275,0.003881463691672302
0.0,0.00430416068866571,0.0038180631843018754
1.0,0.001793400286944046,0.009387976782755901
1.0,0.00430416068866571,0.003831227921713647
1.0,0.002510760401721664,0.0038771960020717823
1.0,0.0032281205164992827,0.009408664227260114
1.0,0.005380200860832138,0.0038180631843018754
1.0,0.0010760401721664275,0.0038771960020717823
1.0,0.001793400286944046,0.009387976782755901
1.0,0.002152080344332855,0.0038180631843018754
1.0,0.0003586800573888092,0.12658842593176955
1.0,0.0003586800573888092,0.09233171767526217
1.0,0.001793400286944046,0.10795887581967217
1.0,0.0003586800573888092,0.09232155478731517
1.0,0.0003586800573888092,0.12177136171233595
1.0,0.0007173601147776184,0.09232155478731517
1.0,0.0003586800573888092,0.09233171767526217
1.0,0.0003586800573888092,0.09233171767526217
1.0,0.001793400286944046,0.10795887581967217
1.0,0.0007173601147776184,0.09232155478731517
0.0,0.0014347202295552368,0.10795887581967217
1.0,0.0014347202295552368,1.6238920598586142e-05
1.0,0.002152080344332855,1.6238920598586142e-05
1.0,0.0014347202295552368,0.10795887581967217
1.0,0.00430416068866571,1.6238920598586142e-05
1.0,0.0007173601147776184,0.12177136171233595
1.0,0.006097560975609756,1.6238920598586142e-05
1.0,0.0010760401721664275,0.10795887581967217
1.0,0.0007173601147776184,0.09232155478731517
1.0,0.0003586800573888092,0.10795887581967217
1.0,0.0,0.09232155478731517
1.0,0.003945480631276901,1.6238920598586142e-05
1.0,0.0007173601147776184,0.09233171767526217
0.0,0.0,0.09232155478731517
1.0,0.0003586800573888092,0.12323680675406003
1.0,0.0003586800573888092,0.09232155478731517
1.0,0.0007173601147776184,0.12657848004498867
1.0,0.0,0.09233171767526217
1.0,0.0003586800573888092,0.12396209698498219
1.0,0.0014347202295552368,0.016850646885901256
0.5,0.0014347202295552368,0.005914909285736684
1.0,0.002152080344332855,0.005914909285736684
1.0,0.0014347202295552368,0.005914909285736684
1.0,0.002152080344332855,0.005914909285736684
1.0,0.004662840746054519,0.005914909285736684
0.5,0.0010760401721664275,0.016850646885901256
0.5,0.002152080344332855,0.005914909285736684
1.0,0.003586800573888092,0.0029122641500221647
0.6666666666666666,0.001793400286944046,0.010636746160101074
1.0,0.0028694404591104736,0.07475654006252021
1.0,0.0,0.0003096244972037772
1.0,0.0014347202295552368,0.00047512405323747476
1.0,0.003945480631276901,0.024981355078971968
1.0,0.005380200860832138,0.1468744544455058
1.0,0.005380200860832138,0.04679210611964627
1.0,0.001793400286944046,0.12525813644968226
1.0,0.0032281205164992827,0.1472639715387057
1.0,0.0007173601147776184,0.0004072750219614222
1.0,0.0010760401721664275,0.0004072750219614222
1.0,0.006097560975609756,0.1314838275721754
1.0,0.0,0.028680501624235646
0.0,0.0003586800573888092,0.00037754586220187247
1.0,0.01327116212338594,0.14065389901727768
1.0,0.003586800573888092,0.024996581327461957
1.0,0.0010760401721664275,0.0003096244972037772
1.0,0.009325681492109038,0.00373111805040655
1.0,0.0010760401721664275,0.00014846496449264168
1.0,0.0007173601147776184,0.0001369639026878524
1.0,0.0003586800573888092,0.0003096244972037772
1.0,0.008967001434720229,0.024981355078971968
1.0,0.001793400286944046,0.03141920100821635
1.0,0.0010760401721664275,0.0004072750219614222
1.0,0.0003586800573888092,0.00037754586220187247
1.0,0.003945480631276901,0.13146107861659298
1.0,0.02618364418938307,0.0005434432537068049
1.0,0.006456241032998565,0.11940959335391975
1.0,0.0007173601147776184,0.0001369639026878524
1.0,0.005738880918220947,0.024996581327461957
1.0,0.0003586800573888092,0.0003096244972037772
1.0,0.02582496413199426,0.04682465629456548
1.0,0.0003586800573888092,0.0004072750219614222
1.0,0.010401721664275465,0.07477321298545105
1.0,0.01685796269727403,0.02523701861953189
1.0,0.006456241032998565,0.00047512405323747476
1.0,0.0003586800573888092,0.0004072750219614222
1.0,0.007532281205164993,0.02523701861953189
1.0,0.0003586800573888092,0.0004072750219614222
1.0,0.00430416068866571,0.07475654006252021
1.0,0.0007173601147776184,0.0004072750219614222
1.0,0.01327116212338594,0.024981355078971968
1.0,0.006097560975609756,0.11947802105497214
1.0,0.05989956958393113,0.0032496647964903387
1.0,0.002152080344332855,0.02523701861953189
1.0,0.0003586800573888092,0.0003096244972037772
1.0,0.005380200860832138,9.938653408666976e-05
1.0,0.0007173601147776184,0.05344029851259082
1.0,0.002510760401721664,0.05344029851259082
1.0,0.001793400286944046,0.05344029851259082
1.0,0.006097560975609756,0.052916132195808395
1.0,0.025466284074605453,9.938653408666976e-05
1.0,0.01291248206599713,8.491978967812976e-05
0.5,0.0014347202295552368,0.05344029851259082
1.0,0.0028694404591104736,9.938653408666976e-05
1.0,0.01291248206599713,0.05344029851259082
1.0,0.001793400286944046,0.05344029851259082
1.0,0.005380200860832138,0.05344029851259082
1.0,0.002510760401721664,0.05344029851259082
1.0,0.0032281205164992827,0.05344029851259082
1.0,0.0,0.05344029851259082
1.0,0.004662840746054519,0.05290947749338047
1.0,0.002510760401721664,8.491978967812976e-05
1.0,0.011477761836441894,0.05344029851259082
1.0,0.001793400286944046,8.491978967812976e-05
1.0,0.013629842180774749,8.491978967812976e-05
1.0,0.0007173601147776184,0.05700363849471933
1.0,0.0,0.05344029851259082
1.0,0.002152080344332855,8.491978967812976e-05
1.0,0.0,0.05344029851259082
1.0,0.007173601147776184,9.938653408666976e-05
1.0,0.00430416068866571,0.05344029851259082
